"text","label_id"
"Người lái xe đang uống năm nay.","0"
"Cậu bé đang mang bức thư.","0"
"Giám đốc đang nhận máy tính.","0"
"Bảo vệ đang gấp bưu kiện.","0"
"Đồng hồ được đặt tại bệnh viện.","0"
"Cái ghế được đặt ở ngân hàng.","0"
"Người lái xe đang làm bưu kiện.","0"
"Điện thoại được đặt ở thư viện.","0"
"Bảo vệ đang ngồi tại bệnh viện.","0"
"Cái ly được đặt trong siêu thị.","0"
"Giám đốc đang gửi hàng hóa.","0"
"Chúng tôi đang nghỉ ngơi ở trường.","0"
"Túi xách được đặt tại bệnh viện.","0"
"Cái ly có màu nâu.","0"
"Bức tranh được đặt ở ngân hàng.","0"
"Thư ký đang mở tại sân bay.","0"
"Chiếc xe được đặt ở trường.","0"
"Cô ấy đang đóng lúc 12 giờ trưa.","0"
"Học sinh đang làm việc ngoài sân.","0"
"Nhân viên đang bán tài liệu.","0"
"Người lái xe đang viết tuần này.","0"
"Người lái xe đang ăn ở trường.","0"
"Cái bàn được đặt tại bệnh viện.","0"
"Bảo vệ đang đứng tại bệnh viện.","0"
"Sự kiện diễn ra hôm nay tại sân bay.","0"
"Cửa hàng có màu đen.","0"
"Cái ghế có màu tím.","0"
"Chúng tôi đang sử dụng quyển sách.","0"
"Cái ghế được đặt ở trường.","0"
"Bảo vệ đang ăn tháng sau.","0"
"Thư ký đang viết ngoài sân.","0"
"Giám đốc đang đọc hôm qua.","0"
"Tôi đang đóng lúc 12 giờ trưa.","0"
"Sự kiện diễn ra ngày mai ở trường.","0"
"Chúng tôi đang uống ở thư viện.","0"
"Điện thoại được đặt tại nhà hàng.","0"
"Cái ly được đặt tại bệnh viện.","0"
"Người phụ nữ đang kiểm tra ở thư viện.","0"
"Sự kiện diễn ra vào buổi sáng ở thư viện.","0"
"Đồng hồ được đặt ở thư viện.","0"
"Cô bé đang mua điện thoại.","0"
"Bảo vệ đang gấp hàng hóa.","0"
"Chiếc xe được đặt ngoài sân.","0"
"Thư ký đang kiểm tra hôm nay.","0"
"Tôi đang sửa hàng hóa.","0"
"Sự kiện diễn ra ngày mai trong nhà.","0"
"Họ đang nhận quyển sách.","0"
"Sự kiện diễn ra lúc 7 giờ sáng ở bến xe.","0"
"Cô ấy đang mang điện thoại.","0"
"Giáo viên đang in bức thư.","0"
"Giám đốc đang viết sản phẩm.","0"
"Tài liệu được đặt ở công viên.","0"
"Tờ giấy được đặt ở công viên.","0"
"Công nhân đang bán máy tính.","0"
"Cô bé đang in cơm.","0"
"Sự kiện diễn ra vào buổi tối tại công ty.","0"
"Học sinh đang quan sát ngày mai.","0"
"Sự kiện diễn ra lúc 12 giờ trưa tại bệnh viện.","0"
"Anh ấy đang sửa chữa tại công ty.","0"
"Sự kiện diễn ra năm nay ở thư viện.","0"
"Kỹ sư đang nhận quyển sách.","0"
"Bức tranh được đặt trong phòng.","0"
"Tôi đang ăn máy tính.","0"
"Bức tranh có màu đỏ.","0"
"Chúng tôi đang đi lại tại sân bay.","0"
"Kỹ sư đang mang báo cáo.","0"
"Cậu bé đang mở hôm nay.","0"
"Người phụ nữ đang đi bộ tại công ty.","0"
"Cô bé đang đọc tại công ty.","0"
"Người phụ nữ đang mang tài liệu.","0"
"Chúng tôi đang làm việc trên đường.","0"
"Công nhân đang ăn ngoài sân.","0"
"Túi xách được đặt tại công ty.","0"
"Khách hàng đang đi bộ ở ngân hàng.","0"
"Tờ giấy có màu xanh.","0"
"Tôi đang quan sát ở công viên.","0"
"Sự kiện diễn ra lúc 12 giờ trưa trong phòng.","0"
"Học sinh đang đi bộ tại nhà hàng.","0"
"Người đàn ông đang đóng trong siêu thị.","0"
"Tôi đang làm việc trong phòng.","0"
"Thư ký đang kiểm tra tại công ty.","0"
"Giáo viên đang kiểm tra ở công viên.","0"
"Công nhân đang in sản phẩm.","0"
"Bảo vệ đang làm việc tuần này.","0"
"Cô ấy đang kiểm tra trong phòng.","0"
"Cậu bé đang nghỉ ngơi ở ngân hàng.","0"
"Cô ấy đang mua bức thư.","0"
"Cô ấy đang ngồi tại nhà hàng.","0"
"Chúng tôi đang uống bức thư.","0"
"Người đàn ông đang uống ở bến xe.","0"
"Sự kiện diễn ra vào buổi sáng ở công viên.","0"
"Tài liệu được đặt trong phòng.","0"
"Sự kiện diễn ra lúc 7 giờ sáng tại bệnh viện.","0"
"Sự kiện diễn ra lúc 7 giờ sáng trong phòng.","0"
"Người đàn ông đang kiểm tra tại công ty.","0"
"Cô bé đang kiểm tra trong siêu thị.","0"
"Tài liệu có màu đen.","0"
"Cây bút có màu vàng.","0"
"Chúng tôi đang sửa chữa hôm nay.","0"
"Người đàn ông đang làm hàng hóa.","0"
"Giám đốc đang uống ở bến xe.","0"
"Công nhân đang chạy tại sân bay.","0"
"Bức tranh được đặt ngoài sân.","0"
"Tôi đang ngồi ở trường.","0"
"Anh ấy đang đi lại trên đường.","0"
"Họ đang in bức thư.","0"
"Công nhân đang đọc năm nay.","0"
"Nhân viên đang uống ở bến xe.","0"
"Chúng tôi đang kiểm tra lúc 12 giờ trưa.","0"
"Báo cáo có màu trắng.","0"
"Công nhân đang sử dụng máy tính.","0"
"Tờ giấy có màu vàng.","0"
"Anh ấy đang đi bộ tháng sau.","0"
"Sự kiện diễn ra lúc 12 giờ trưa trên đường.","0"
"Chiếc xe có màu tím.","0"
"Người đàn ông đang đi bộ ở ngân hàng.","0"
"Khách hàng đang làm cơm.","0"
"Sự kiện diễn ra hôm nay tại công ty.","0"
"Thư ký đang ăn tháng sau.","0"
"Điện thoại được đặt ở công viên.","0"
"Quyển sách được đặt trong phòng.","0"
"Cậu bé đang sửa chữa ngoài sân.","0"
"Khách hàng đang ăn ở công viên.","0"
"Người lái xe đang nghỉ ngơi ở công viên.","0"
"Anh ấy đang mang bức thư.","0"
"Bác sĩ đang quan sát năm nay.","0"
"Tài liệu được đặt ở ngân hàng.","0"
"Thư ký đang ngồi tại nhà hàng.","0"
"Chìa khóa có màu đỏ.","0"
"Cô bé đang sửa chữa tuần trước.","0"
"Học sinh đang ăn báo cáo.","0"
"Học sinh đang mở ngày mai.","0"
"Giáo viên đang đứng tại sân bay.","0"
"Báo cáo được đặt ngoài sân.","0"
"Sự kiện diễn ra hôm nay ở công viên.","0"
"Giám đốc đang đọc ở ngân hàng.","0"
"Cái bàn được đặt trong siêu thị.","0"
"Cái ghế có màu xanh.","0"
"Giáo viên đang đứng vào buổi chiều.","0"
"Cô bé đang đi bộ ngoài sân.","0"
"Chúng tôi đang cầm máy tính.","0"
"Khách hàng đang đóng vào buổi sáng.","0"
"Khách hàng đang gấp bức thư.","0"
"Họ đang bán hàng hóa.","0"
"Quyển sách được đặt ở thư viện.","0"
"Cây bút có màu trắng.","0"
"Tài liệu được đặt ở thư viện.","0"
"Giám đốc đang viết lúc 12 giờ trưa.","0"
"Học sinh đang nghỉ ngơi lúc 12 giờ trưa.","0"
"Sự kiện diễn ra tháng sau ở bến xe.","0"
"Cửa hàng có màu xanh.","0"
"Cửa hàng có màu vàng.","0"
"Kỹ sư đang chạy vào buổi sáng.","0"
"Cái ghế được đặt trên đường.","0"
"Cô bé đang sử dụng báo cáo.","0"
"Bức tranh được đặt ở công viên.","0"
"Người đàn ông đang tạo bức thư.","0"
"Cô ấy đang viết năm nay.","0"
"Quyển sách được đặt tại bệnh viện.","0"
"Sự kiện diễn ra năm nay ở công viên.","0"
"Công nhân đang đọc ở bến xe.","0"
"Học sinh đang kiểm tra vào buổi chiều.","0"
"Cái ghế có màu đỏ.","0"
"Đồng hồ được đặt ở công viên.","0"
"Tờ giấy được đặt ở trường.","0"
"Chúng tôi đang đọc sản phẩm.","0"
"Người phụ nữ đang viết bưu kiện.","0"
"Giáo viên đang sửa chữa tháng sau.","0"
"Cái ly được đặt trong nhà.","0"
"Khách hàng đang nghỉ ngơi tháng sau.","0"
"Anh ấy đang gấp hàng hóa.","0"
"Bác sĩ đang đứng tháng sau.","0"
"Bức tranh được đặt ở trường.","0"
"Túi xách có màu nâu.","0"
"Cậu bé đang mua bức thư.","0"
"Máy tính được đặt trên đường.","0"
"Họ đang đọc trong phòng.","0"
"Cô bé đang đọc ở ngân hàng.","0"
"Sự kiện diễn ra tuần trước ở thư viện.","0"
"Sự kiện diễn ra lúc 7 giờ sáng tại sân bay.","0"
"Anh ấy đang đóng ở ngân hàng.","0"
"Bảo vệ đang viết ở công viên.","0"
"Người phụ nữ đang đọc năm nay.","0"
"Cửa hàng có màu nâu.","0"
"Kỹ sư đang đi lại tại nhà hàng.","0"
"Chúng tôi đang uống quyển sách.","0"
"Sự kiện diễn ra vào buổi tối ở trường.","0"
"Báo cáo được đặt trong phòng.","0"
"Người đàn ông đang bán hàng hóa.","0"
"Người lái xe đang quan sát tháng sau.","0"
"Bức tranh có màu nâu.","0"
"Cây bút được đặt ở ngân hàng.","0"
"Công nhân đang đọc tại công ty.","0"
"Giám đốc đang viết bức thư.","0"
"Cái ví được đặt ở trường.","0"
"Người lái xe đang chạy tại công ty.","0"
"Bảo vệ đang uống vào buổi tối.","0"
"Cô bé đang làm việc tại bệnh viện.","0"
"Đồng hồ có màu tím.","0"
"Quyển sách được đặt tại sân bay.","0"
"Cô ấy đang đi bộ ngoài sân.","0"
"Bảo vệ đang nghỉ ngơi lúc 7 giờ sáng.","0"
"Kỹ sư đang đi bộ lúc 7 giờ sáng.","0"
"Điện thoại được đặt ở bến xe.","0"
"Người phụ nữ đang mở trong phòng.","0"
"Bảo vệ đang tạo quyển sách.","0"
"Sự kiện diễn ra lúc 7 giờ sáng tại công ty.","0"
"Học sinh đang sử dụng sản phẩm.","0"
"Công nhân đang kiểm tra tuần trước.","0"
"Túi xách có màu đỏ.","0"
"Bác sĩ đang nghỉ ngơi tại bệnh viện.","0"
"Tài liệu được đặt tại sân bay.","0"
"Đồng hồ được đặt tại sân bay.","0"
"Cô bé đang ăn ở trường.","0"
"Anh ấy đang sửa chữa vào buổi sáng.","0"
"Ngôi nhà được đặt trong phòng.","0"
"Thư ký đang ngồi vào buổi tối.","0"
"Họ đang ăn ở trường.","0"
"Người đàn ông đang làm quyển sách.","0"
"Họ đang đứng lúc 12 giờ trưa.","0"
"Tờ giấy được đặt tại sân bay.","0"
"Cô ấy đang quan sát trong phòng.","0"
"Cô bé đang quan sát hôm nay.","0"
"Sự kiện diễn ra vào buổi chiều ở bến xe.","0"
"Sự kiện diễn ra hôm nay trong phòng.","0"
"Khách hàng đang cầm nước.","0"
"Họ đang làm việc tại sân bay.","0"
"Cái ví có màu vàng.","0"
"Cây bút được đặt trên đường.","0"
"Cây bút được đặt tại sân bay.","0"
"Sự kiện diễn ra tuần này tại bệnh viện.","0"
"Giám đốc đang đi lại năm nay.","0"
"Chìa khóa được đặt tại bệnh viện.","0"
"Giám đốc đang đóng trong siêu thị.","0"
"Cậu bé đang nghỉ ngơi tại công ty.","0"
"Tôi đang viết hôm qua.","0"
"Người phụ nữ đang mở tại sân bay.","0"
"Bác sĩ đang chạy ở bến xe.","0"
"Chúng tôi đang chạy lúc 7 giờ sáng.","0"
"Họ đang đọc ở ngân hàng.","0"
"Người đàn ông đang mở vào buổi chiều.","0"
"Khách hàng đang bán máy tính.","0"
"Khách hàng đang ngồi ở bến xe.","0"
"Quyển sách được đặt trong nhà.","0"
"Cái ghế được đặt trong siêu thị.","0"
"Cậu bé đang kiểm tra ở ngân hàng.","0"
"Học sinh đang viết lúc 12 giờ trưa.","0"
"Anh ấy đang uống bức thư.","0"
"Cô bé đang đóng ở ngân hàng.","0"
"Học sinh đang ăn ở ngân hàng.","0"
"Học sinh đang chạy ngoài sân.","0"
"Giáo viên đang làm việc ở bến xe.","0"
"Cậu bé đang ngồi trong phòng.","0"
"Chiếc xe có màu đen.","0"
"Cô bé đang uống cơm.","0"
"Người lái xe đang gửi sản phẩm.","0"
"Sự kiện diễn ra tuần trước tại công ty.","0"
"Chiếc xe có màu trắng.","0"
"Cái ví được đặt ngoài sân.","0"
"Giáo viên đang làm hóa đơn.","0"
"Giám đốc đang đi lại tháng sau.","0"
"Khách hàng đang làm nước.","0"
"Anh ấy đang nghỉ ngơi hôm nay.","0"
"Anh ấy đang quan sát lúc 7 giờ sáng.","0"
"Anh ấy đang mở vào buổi chiều.","0"
"Chìa khóa được đặt trong phòng.","0"
"Cửa hàng được đặt trong nhà.","0"
"Giáo viên đang mở hôm nay.","0"
"Họ đang đi lại tuần này.","0"
"Giám đốc đang chạy lúc 7 giờ sáng.","0"
"Nhân viên đang đi lại tại bệnh viện.","0"
"Cái ly được đặt trong phòng.","0"
"Bảo vệ đang viết hàng hóa.","0"
"Quyển sách có màu xanh.","0"
"Người lái xe đang tạo hóa đơn.","0"
"Túi xách có màu trắng.","0"
"Họ đang nghỉ ngơi ở thư viện.","0"
"Sự kiện diễn ra năm nay ở bến xe.","0"
"Cây bút có màu xanh.","0"
"Sự kiện diễn ra vào buổi chiều trong nhà.","0"
"Bảo vệ đang uống tháng sau.","0"
"Người lái xe đang ngồi vào buổi sáng.","0"
"Cái ví được đặt tại nhà hàng.","0"
"Đồng hồ có màu nâu.","0"
"Điện thoại được đặt trên đường.","0"
"Khách hàng đang quan sát hôm qua.","0"
"Khách hàng đang mang báo cáo.","0"
"Chúng tôi đang đứng hôm qua.","0"
"Bảo vệ đang viết vào buổi chiều.","0"
"Giáo viên đang ăn lúc 7 giờ sáng.","0"
"Đồng hồ có màu vàng.","0"
"Thư ký đang mang bưu kiện.","0"
"Túi xách được đặt trong siêu thị.","0"
"Người phụ nữ đang đóng trong siêu thị.","0"
"Anh ấy đang mua hàng hóa.","0"
"Tôi đang quan sát trên đường.","0"
"Cô bé đang mở trong phòng.","0"
"Bác sĩ đang uống ở công viên.","0"
"Chiếc xe được đặt ở bến xe.","0"
"Học sinh đang mang hóa đơn.","0"
"Công nhân đang đóng trong siêu thị.","0"
"Sự kiện diễn ra hôm nay trên đường.","0"
"Máy tính được đặt trong phòng.","0"
"Bác sĩ đang kiểm tra trong siêu thị.","0"
"Sự kiện diễn ra vào buổi sáng trong phòng.","0"
"Chìa khóa có màu vàng.","0"
"Khách hàng đang đi bộ trong siêu thị.","0"
"Công nhân đang ăn ở công viên.","0"
"Họ đang nghỉ ngơi tại công ty.","0"
"Người lái xe đang cầm sản phẩm.","0"
"Họ đang ăn vào buổi chiều.","0"
"Nhân viên đang đi bộ lúc 12 giờ trưa.","0"
"Sự kiện diễn ra vào buổi tối ở bến xe.","0"
"Chúng tôi đang viết hóa đơn.","0"
"Họ đang mang điện thoại.","0"
"Cây bút được đặt ở công viên.","0"
"Họ đang viết tại bệnh viện.","0"
"Người phụ nữ đang đóng tháng sau.","0"
"Ngôi nhà được đặt tại nhà hàng.","0"
"Sự kiện diễn ra lúc 12 giờ trưa tại sân bay.","0"
"Người đàn ông đang uống tuần trước.","0"
"Anh ấy đang sửa chữa trong phòng.","0"
"Giáo viên đang gấp nước.","0"
"Khách hàng đang nghỉ ngơi ở bến xe.","0"
"Cậu bé đang mở ở bến xe.","0"
"Cô ấy đang nghỉ ngơi ở thư viện.","0"
"Người đàn ông đang uống trong siêu thị.","0"
"Báo cáo có màu xám.","0"
"Cô bé đang mang sản phẩm.","0"
"Giám đốc đang quan sát lúc 12 giờ trưa.","0"
"Sự kiện diễn ra tháng sau trong siêu thị.","0"
"Sự kiện diễn ra lúc 12 giờ trưa ở ngân hàng.","0"
"Công nhân đang đọc lúc 7 giờ sáng.","0"
"Nhân viên đang đọc ngày mai.","0"
"Giáo viên đang chạy năm nay.","0"
"Cô bé đang cầm tài liệu.","0"
"Sự kiện diễn ra vào buổi chiều ở ngân hàng.","0"
"Tôi đang đứng tuần này.","0"
"Khách hàng đang đọc năm nay.","0"
"Khách hàng đang chạy tuần này.","0"
"Cậu bé đang in sản phẩm.","0"
"Người đàn ông đang viết máy tính.","0"
"Cô bé đang uống quyển sách.","0"
"Cô bé đang nhận hóa đơn.","0"
"Sự kiện diễn ra tuần trước tại nhà hàng.","0"
"Chìa khóa có màu đen.","0"
"Giáo viên đang sử dụng nước.","0"
"Người phụ nữ đang chạy vào buổi tối.","0"
"Thư ký đang in bưu kiện.","0"
"Cậu bé đang ăn ở trường.","0"
"Giáo viên đang ăn tại công ty.","0"
"Khách hàng đang uống điện thoại.","0"
"Bảo vệ đang làm việc tháng sau.","0"
"Chúng tôi đang sửa nước.","0"
"Sự kiện diễn ra tuần này ở trường.","0"
"Máy tính có màu nâu.","0"
"Quyển sách có màu tím.","0"
"Sự kiện diễn ra vào buổi chiều tại sân bay.","0"
"Kỹ sư đang đi lại trong nhà.","0"
"Sự kiện diễn ra vào buổi tối ở thư viện.","0"
"Sự kiện diễn ra lúc 7 giờ sáng tại nhà hàng.","0"
"Giám đốc đang ngồi tuần trước.","0"
"Cô ấy đang mở tại nhà hàng.","0"
"Học sinh đang đi lại ở trường.","0"
"Quyển sách có màu vàng.","0"
"Sự kiện diễn ra ngày mai tại sân bay.","0"
"Thư ký đang tạo hàng hóa.","0"
"Sự kiện diễn ra lúc 12 giờ trưa tại công ty.","0"
"Cậu bé đang gấp báo cáo.","0"
"Sự kiện diễn ra tháng sau trong phòng.","0"
"Giáo viên đang quan sát tại sân bay.","0"
"Giám đốc đang nghỉ ngơi lúc 7 giờ sáng.","0"
"Cái ly có màu xám.","0"
"Đồng hồ có màu đỏ.","0"
"Học sinh đang làm việc ở bến xe.","0"
"Cô ấy đang ăn tài liệu.","0"
"Người lái xe đang đi bộ vào buổi tối.","0"
"Cậu bé đang ăn vào buổi sáng.","0"
"Sự kiện diễn ra vào buổi sáng tại sân bay.","0"
"Sự kiện diễn ra hôm nay tại nhà hàng.","0"
"Tài liệu có màu trắng.","0"
"Cô ấy đang đi lại ở thư viện.","0"
"Kỹ sư đang đứng tại nhà hàng.","0"
"Sự kiện diễn ra vào buổi chiều tại bệnh viện.","0"
"Kỹ sư đang đọc vào buổi chiều.","0"
"Khách hàng đang ăn lúc 12 giờ trưa.","0"
"Giáo viên đang sửa tài liệu.","0"
"Người đàn ông đang ăn nước.","0"
"Bức tranh được đặt tại công ty.","0"
"Giáo viên đang mua nước.","0"
"Cô bé đang nghỉ ngơi trong phòng.","0"
"Cái ví được đặt tại bệnh viện.","0"
"Đồng hồ có màu trắng.","0"
"Máy tính được đặt ở bến xe.","0"
"Cái ví được đặt ở công viên.","0"
"Ngôi nhà có màu trắng.","0"
"Báo cáo được đặt tại công ty.","0"
"Người lái xe đang ăn trong phòng.","0"
"Công nhân đang tạo điện thoại.","0"
"Kỹ sư đang đóng ngoài sân.","0"
"Ngôi nhà có màu đen.","0"
"Nhân viên đang nhận báo cáo.","0"
"Tôi đang kiểm tra vào buổi sáng.","0"
"Anh ấy đang ăn bưu kiện.","0"
"Sự kiện diễn ra lúc 12 giờ trưa ở bến xe.","0"
"Cái ghế có màu trắng.","0"
"Giám đốc đang chạy trong phòng.","0"
"Bác sĩ đang sửa chữa trong nhà.","0"
"Chúng tôi đang đi lại tuần trước.","0"
"Cậu bé đang sửa chữa trong phòng.","0"
"Cậu bé đang viết trong siêu thị.","0"
"Cô bé đang làm bức thư.","0"
"Bác sĩ đang cầm điện thoại.","0"
"Cái ly có màu xanh.","0"
"Bảo vệ đang kiểm tra năm nay.","0"
"Học sinh đang mang điện thoại.","0"
"Kỹ sư đang ngồi trên đường.","0"
"Bác sĩ đang uống quyển sách.","0"
"Sự kiện diễn ra hôm qua ở ngân hàng.","0"
"Chìa khóa được đặt tại công ty.","0"
"Cái ghế có màu vàng.","0"
"Người lái xe đang chạy tháng sau.","0"
"Điện thoại được đặt ngoài sân.","0"
"Chúng tôi đang làm việc trong phòng.","0"
"Anh ấy đang đọc năm nay.","0"
"Bác sĩ đang mở trong siêu thị.","0"
"Sự kiện diễn ra tuần này trong nhà.","0"
"Sự kiện diễn ra hôm qua ở công viên.","0"
"Cậu bé đang viết báo cáo.","0"
"Cái ví có màu trắng.","0"
"Cô bé đang đọc tuần này.","0"
"Họ đang bán báo cáo.","0"
"Giám đốc đang làm bức thư.","0"
"Họ đang đi lại hôm nay.","0"
"Chìa khóa được đặt trong siêu thị.","0"
"Bức tranh có màu xám.","0"
"Sự kiện diễn ra tháng sau ở trường.","0"
"Người phụ nữ đang làm hàng hóa.","0"
"Sự kiện diễn ra năm nay tại sân bay.","0"
"Sự kiện diễn ra tuần trước ở ngân hàng.","0"
"Chiếc xe được đặt tại bệnh viện.","0"
"Cô ấy đang kiểm tra tại sân bay.","0"
"Đồng hồ được đặt trong nhà.","0"
"Cô ấy đang đi bộ tháng sau.","0"
"Cái ghế được đặt trong nhà.","0"
"Anh ấy đang uống máy tính.","0"
"Người phụ nữ đang uống trong siêu thị.","0"
"Cái bàn được đặt ở bến xe.","0"
"Cô ấy đang đọc bức thư.","0"
"Nhân viên đang cầm nước.","0"
"Tôi đang nghỉ ngơi trong phòng.","0"
"Giám đốc đang viết bưu kiện.","0"
"Cái bàn có màu đen.","0"
"Cửa hàng được đặt tại bệnh viện.","0"
"Anh ấy đang làm việc tuần trước.","0"
"Điện thoại có màu đen.","0"
"Sự kiện diễn ra tuần này tại công ty.","0"
"Chìa khóa được đặt ở bến xe.","0"
"Người phụ nữ đang đi lại ở trường.","0"
"Người phụ nữ đang uống trong phòng.","0"
"Người lái xe đang chạy trên đường.","0"
"Cô bé đang đi bộ trên đường.","0"
"Điện thoại có màu đỏ.","0"
"Sự kiện diễn ra ngày mai ở công viên.","0"
"Anh ấy đang viết vào buổi chiều.","0"
"Học sinh đang cầm điện thoại.","0"
"Nhân viên đang uống tuần này.","0"
"Học sinh đang đóng ngày mai.","0"
"Sự kiện diễn ra vào buổi chiều ở thư viện.","0"
"Sự kiện diễn ra vào buổi sáng ở trường.","0"
"Sự kiện diễn ra vào buổi chiều tại nhà hàng.","0"
"Tôi đang uống năm nay.","0"
"Cái ví được đặt tại công ty.","0"
"Cậu bé đang ngồi trên đường.","0"
"Khách hàng đang sửa chữa tại sân bay.","0"
"Bác sĩ đang làm việc lúc 7 giờ sáng.","0"
"Kỹ sư đang uống tại sân bay.","0"
"Tôi đang đọc tại công ty.","0"
"Cậu bé đang mở tại bệnh viện.","0"
"Giám đốc đang đứng trên đường.","0"
"Tôi đang làm việc vào buổi chiều.","0"
"Người đàn ông đang ăn tại nhà hàng.","0"
"Kỹ sư đang kiểm tra hôm qua.","0"
"Sự kiện diễn ra tuần trước ở trường.","0"
"Người phụ nữ đang tạo bưu kiện.","0"
"Học sinh đang viết ngoài sân.","0"
"Người đàn ông đang chạy tại sân bay.","0"
"Người đàn ông đang gửi nước.","0"
"Học sinh đang ngồi ở bến xe.","0"
"Chúng tôi đang tạo hóa đơn.","0"
"Tài liệu được đặt trên đường.","0"
"Sự kiện diễn ra vào buổi tối tại bệnh viện.","0"
"Cô bé đang chạy ở trường.","0"
"Sự kiện diễn ra ngày mai tại bệnh viện.","0"
"Giáo viên đang nghỉ ngơi trong siêu thị.","0"
"Cửa hàng được đặt trong siêu thị.","0"
